DDMMYYYY, target, H, L, C, velocity3N, velocity5N, velocity10N, accel3N, accel5N, accel10N, cubic10N, cubic25N, cubic50N,"	mom3N", mom5N, mom10N, closeDevMA3N, closeDevMA5N, closeDevMA10N, linDev3N, linDev5N, linDev10N, quadDev3N, quadDev5N, quadDev10N, cubicDev3N, cubicDev5N, cubicDev10N, apc3N, apc5N, apc10N, priceVarRat3N, priceVarRat5N, priceVarRat10N, deltaPVR3N, deltaPVR5N, deltaPVR10N, atrRat3N, atrRat5N, atrRat10N, deltaATRrat3N, deltaATRrat5N, deltaATRrat10N, bWdith3N, bWdith5N, bWdith10N, deltabWidth3N, deltabWidth5N, deltabWidth10N, MMIFasterN, MMIFastestN," 	deltaMMIFastest3N", deltaMMIFastest5N, deltaMMIFastest10N, HurstMod, HurstFast, HurstFaster, ibsOneN, trendNorm, ctoCNorm, highDistNorm, lowDistNorm, trendDevSlowNorm, trendDevFastNorm, priceVRSNorm, priceVRFNorm, atrRatSlowNorm, atrRatFastNorm, bWidthSlowNorm, bWidthFastNorm, ATRWeek, ATRFast, ATRMod, ATRSlow
06.11.2014,4.66,1.25763,1.24906,1.25009,-0.85985,-0.90934,-0.9012,-0.75934,-0.38577,-0.47027,-0.55553,-0.72955,-0.84536,-0.14388,-0.1942,0.29487,0.33118,0.07922,-0.09922,0.91103,0.91791,0.90835,0.85451,0.76435,0.81684,0.85451,0.76435,0.81684,-0.18266,-0.68569,-0.37967,-0.97697,-0.73157,-0.66406,-0.11786,0.1518,0.29831,-0.13917,0.05803,0.39304,-0.5171,0.18149,-0.9992,0.05633,0.62746,0.66635,-0.20992,0.55336,0.17622,0.5,0.14286,-0.5,-0.16667,-0.16667,1,0.75654,0.64948,-0.74861,0.7734,0.10372,0.39429,0.55982,0.0951,-0.46588,-0.8977,0.48594,0.79653,-0.51141,1,-0.31389,0.01042,0.00961,0.00707,0.00723
07.11.2014,-153.303,1.25287,1.2456,1.25042,-0.82812,-0.85517,-0.86991,-0.69525,-0.55993,-0.41111,-0.44763,-0.64324,-0.79073,0.12893,0.54894,0.21837,0.33941,0.17527,-0.03633,0.88218,0.88148,0.87991,0.81137,0.81766,0.77348,0.81137,0.81766,0.77348,0.08787,-0.02828,-0.11586,-0.96161,-0.90868,-0.58234,-0.14955,0.06419,0.37059,-0.29641,-0.08566,0.2856,-0.91408,-0.6236,-1,0.20406,0.19244,0.78506,-0.16978,0.33437,0.1926,0.5,-0.14286,-0.5,-0.33333,-0.5,1,0.69474,0.65999,0.38681,0.73397,0.16979,0.37637,0.53693,0.17406,-0.34456,-0.84499,0.49869,0.72483,-0.69215,1,-0.07242,0.00997,0.00952,0.00708,0.00724
10.11.2014,110.659,1.25287,1.23636,1.23941,-0.98932,-0.9794,-1,-0.83709,-0.50987,-0.45111,-0.58574,-0.67881,-0.92845,-0.50648,-0.48158,-0.39056,-0.16566,-0.23116,-0.39509,0.97485,0.96112,0.96269,0.9043,0.83535,0.83153,0.9043,0.83535,0.83153,-0.31205,-0.46446,-0.42953,-0.77458,-0.89082,-0.40912,0.03547,0.02392,0.58688,0.1541,0.21825,0.45412,0.00595,-0.14088,-0.49088,0.725,0.26725,0.97369,0.27199,0.12277,0.26013,0.5,-0.14286,-0.25,-0.33333,-0.5,1,0.67765,0.69656,-0.62182,0.64561,-0.49604,0.97931,0.7854,-0.26098,-0.79003,-0.74907,0.57573,0.82769,-0.38882,1,0.27005,0.01096,0.00981,0.00718,0.00728
11.11.2014,-87.637,1.24881,1.23567,1.24742,-1,-1,-1,-0.87847,-0.69146,-0.45861,-0.60899,-0.70309,-0.96868,0.1544,0.54091,0.05366,0.45667,0.23947,0.08953,0.98892,0.98393,0.98635,0.92972,0.91363,0.84632,0.92972,0.91363,0.84632,-0.02508,0.16162,-0.37043,-0.91906,-0.88029,-0.38588,0.03637,-0.13734,0.67416,0.2293,0.29265,0.50003,0.21599,-0.24572,-0.29149,0.42901,0.31214,1,0.43813,-0.15835,0.30629,0.75,-0.14286,-0.25,-0.16667,-0.5,1,0.64552,0.72689,0.87044,0.55966,0.62143,0.53961,0.17858,0.1837,-0.20676,-0.68291,0.39999,0.86365,-0.3269,1,0.469,0.01127,0.00995,0.00724,0.00731
12.11.2014,81.367,1.25081,1.23936,1.24103,-0.98194,-1,-1,-0.88263,-0.5159,-0.44843,-0.59579,-0.69914,-0.97532,-0.33047,-0.34184,-0.23746,0.23471,0.00246,-0.07038,0.98406,0.9875,0.98949,0.93224,0.85,0.84373,0.93224,0.85,0.84373,-0.24012,-0.13366,-0.5431,-0.98815,-0.87989,-0.46859,-0.00616,-0.206,0.61489,0.17441,0.271,0.48879,0.32667,0.04113,-0.1092,-0.10126,0.32103,0.93442,0.02718,-0.22639,0.26501,0.75,-0.14286,0,0,-0.33333,1,0.59234,0.72248,-0.69492,0.51737,-0.22495,0.88993,0.62336,-0.04131,-0.43893,-0.63309,0.09878,0.85926,-0.35221,1,0.60626,0.01129,0.01003,0.00729,0.00733
13.11.2014,-8.251,1.24985,1.23931,1.24698,-0.97348,-0.9755,-0.98385,-0.87112,-0.69371,-0.46898,-0.62148,-0.68655,-0.97311,0.40221,0.20355,0.06558,0.46875,0.35569,0.31065,0.97858,0.97687,0.98157,0.92527,0.91283,0.84811,0.92527,0.91283,0.84811,0.31479,0.13367,-0.46045,-0.99865,-0.97946,-0.71514,-0.10564,-0.09136,0.46277,0.08876,0.21995,0.46308,-0.2531,0.10408,-0.04955,-0.5191,-0.23535,0.62764,-0.54183,-0.34836,0.13821,0.75,-0.14286,0,0,-0.5,0.99758,0.57019,0.85236,0.52214,0.50437,0.50015,0.56362,0.20906,0.29982,-0.0291,-0.59179,-0.43686,0.84752,-0.40635,1,0.70992,0.01119,0.01008,0.00731,0.00734
14.11.2014,0.275,1.24911,1.24179,1.24638,-0.85103,-0.83365,-0.85396,-0.62967,-0.04234,-0.13872,-0.41176,-0.35322,-0.8537,-0.38735,-0.08878,0.40569,0.45702,0.37291,0.32922,0.86187,0.84934,0.86206,0.72136,0.505,0.59632,0.72136,0.505,0.59632,0.03252,0.0992,-0.02502,-0.99928,-1,-0.87729,-0.03319,-0.01523,0.34346,-0.46012,-0.28632,0.1074,-0.58582,0.07577,-0.5916,-0.57797,-0.78552,0.25142,-0.39811,-0.41434,-0.102,0.71429,-0.42857,-0.25,0,-0.66667,1,0.53399,1,0.3116,0.5126,0.11531,-0.14271,0.25066,0.33582,0.0081,-0.59728,-0.73122,0.75716,-0.90743,1,0.70867,0.01063,0.00996,0.00727,0.00733
17.11.2014,77.149,1.24907,1.24254,1.2464,-0.72435,-0.71485,-0.71707,-0.47592,-0.13963,-0.28404,-0.47805,-0.21161,-0.72078,0.0397,0.35136,-0.04346,0.13308,0.21414,0.38041,0.7511,0.7424,0.74666,0.59351,0.50257,0.62887,0.59351,0.50257,0.62887,0.24458,0.5544,-0.04197,-0.99839,-1,-0.96331,0.00205,-0.02888,0.258,-0.72917,-0.53666,-0.09041,-0.74039,-0.48521,-0.6866,-0.49384,-1,-0.15315,-0.02571,-0.71495,-0.41107,0.42857,-0.14286,0,0.16667,-0.5,1,0.47788,1,0.23644,0.53978,0.01057,-0.29523,0.24927,0.39743,0.02212,-0.6382,-0.87876,0.65702,-1,1,0.62537,0.01005,0.00984,0.00728,0.00733
18.11.2014,-38.499,1.25765,1.23973,1.25209,-0.89941,-0.9062,-0.92029,-0.75984,-0.12207,-0.40209,-0.6687,-0.42692,-1,-0.17537,-0.17025,0.36165,0.48628,0.49516,0.63003,0.92617,0.92356,0.93379,0.82403,0.59863,0.78782,0.82403,0.59863,0.78782,0.22816,0.44509,0.34933,-0.78566,-0.97056,-0.96798,0.75746,-0.01893,0.15355,-0.08309,-0.07207,0.18613,-0.06415,-0.17729,-0.54982,0.37252,-0.19832,-0.18754,0.78066,-0.18742,-0.61034,0.71429,0.42857,0.5,0.5,0,1,0.44755,1,0.44272,0.6087,0.39755,-0.73917,-0.14361,0.71257,0.35583,-0.69208,-0.87054,0.78018,-0.5876,0.99856,0.49388,0.01117,0.01018,0.00738,0.00735
19.11.2014,68.337,1.25208,1.24422,1.24925,-0.84296,-0.82645,-0.82728,-0.64939,-0.6179,-0.40732,-0.3754,-0.3444,-0.89911,-0.23769,0.05977,-0.17067,0.15174,0.15357,0.4337,0.86506,0.85286,0.85712,0.73726,0.83361,0.75691,0.73726,0.83361,0.75691,0.01702,0.60299,0.24805,-0.88706,-0.97178,-0.97316,0.74035,0.12933,0.11981,-0.38353,-0.28648,0.04655,0.04195,-0.33396,-0.46435,0.17539,-0.30076,-0.22922,0.70251,-0.23511,-0.68034,1,0.42857,0.75,0.5,0.16667,1,0.4413,0.83804,0.33861,0.68478,-0.18442,-0.58741,0.05203,0.63329,0.1452,-0.76453,-0.853,0.70201,-0.8045,0.99219,0.28656,0.0107,0.0101,0.00738,0.00736
20.11.2014,-36.42,1.25467,1.24863,1.25429,-0.67855,-0.66243,-0.65484,-0.47439,-0.21398,-0.22522,-0.43415,-0.1928,-0.77209,0.12601,-0.11554,0.13426,0.38759,0.42037,0.71263,0.7294,0.71757,0.71733,0.59224,0.54626,0.59258,0.59224,0.54626,0.59258,0.1998,0.5506,0.40501,-0.80578,-0.82913,-0.98309,0.75374,0.58732,0.12265,-0.71936,-0.56932,-0.15816,-0.02485,-0.51483,-0.55374,0.33674,0.01642,-0.32991,0.74344,0.33541,-0.73502,0.71429,0.42857,0.5,0.5,0.16667,1,0.44319,0.85661,0.96011,0.77436,0.35249,-0.85627,-0.29457,0.91192,0.43839,-0.81823,-0.85697,0.57673,-1,0.97463,0.09894,0.01003,0.00994,0.00738,0.00735
21.11.2014,-69.63,1.25993,1.25031,1.25159,-0.61269,-0.62891,-0.60979,-0.45646,-0.12013,0.08665,-0.15107,-0.18885,-0.79942,-0.35571,-0.15965,-0.14076,0.1396,0.14651,0.5493,0.69203,0.69536,0.68966,0.57687,0.48375,0.39524,0.57687,0.48375,0.39524,-0.11784,0.4671,0.31609,-0.61952,-0.79301,-0.93965,0.11673,0.61988,0.08664,-0.68765,-0.59171,-0.20875,-0.6393,-0.24921,-0.45902,0.50282,0.08672,-0.09469,0.18721,0.73057,-0.66314,1,0.14286,-0.25,0.5,0.16667,0.98095,0.44523,0.82826,-0.72167,0.90314,-0.17454,-0.59143,-0.10924,0.82733,0.22467,-0.8298,-0.74134,0.53604,-1,0.95406,0.01643,0.00998,0.00993,0.00741,0.00736
24.11.2014,-114.708,1.25682,1.24646,1.24646,-0.65,-0.6359,-0.61138,-0.47198,-0.26209,0.08553,-0.16659,-0.22225,-0.86119,-0.13695,-0.21516,0.13735,-0.2732,-0.232,0.20513,0.71526,0.70435,0.69626,0.59019,0.57404,0.40233,0.59019,0.57404,0.40233,-0.20615,0.25793,0.49435,-0.98371,-0.83607,-0.91997,-0.04499,0.61623,-0.03707,-0.59141,-0.53327,-0.17071,-0.24257,0.04842,-0.64636,-0.68268,-0.00973,-0.08347,-0.31295,0.94674,-0.77214,1,0.42857,0,0.5,0.33333,0.96328,0.44597,0.66705,-1,1,-0.34101,-0.31606,0.24511,0.62755,-0.14103,-0.83145,-0.71049,0.58607,-0.99903,0.9352,-0.02933,0.01003,0.00997,0.00737,0.00737
25.11.2014,75.139,1.25522,1.23581,1.23799,-0.8456,-0.7538,-0.68728,-0.52289,0.08668,-0.62389,-0.42785,-0.37378,-0.91344,-0.53784,-0.58944,-0.55761,-0.56255,-0.6377,-0.22985,0.82324,0.77677,0.74974,0.63329,0.40939,0.84785,0.63329,0.40939,0.84785,-0.71067,-0.29974,0.01297,0.80853,-0.30899,-0.8342,1,0.719,-0.0332,-0.47444,-0.45341,-0.13404,0.21029,-0.32241,-0.67271,1,0.57565,0.06397,0.59899,0.78921,-0.70004,1,1,0.5,0.5,0.66667,0.95307,0.44912,0.54371,-0.59467,1,-0.57217,0.14358,0.84644,0.28336,-0.62618,-0.82444,-0.5905,0.60614,-0.94742,0.9365,-0.02739,0.0102,0.01,0.00738,0.00739
26.11.2014,47.964,1.24436,1.2378,1.24355,-0.74987,-0.70302,-0.59648,-0.37646,-0.08235,-0.36567,-0.45613,-0.35111,-0.80657,0.23942,0.34892,0.32068,0.2416,-0.1635,0.06635,0.72764,0.70125,0.65271,0.50692,0.44963,0.65996,0.50692,0.44963,0.65996,-0.40175,0.03024,0.36197,0.56077,-0.10861,-0.80589,0.73188,0.71986,0.0337,-0.74637,-0.67802,-0.30483,-0.09339,-0.33224,-0.81808,0.94113,0.68178,0.10322,0.40035,0.93685,-0.63549,1,1,0.75,0.5,0.66667,0.94857,0.48887,0.51953,0.83344,0.98464,0.39127,-0.15885,0.45723,0.59695,-0.20253,-0.87143,-0.45879,0.49867,-1,0.92829,-0.2726,0.00968,0.00989,0.0074,0.00739
27.11.2014,18.889,1.24936,1.24009,1.2471,-0.54191,-0.61851,-0.53328,-0.27684,-0.06567,-0.51694,-0.76887,-0.32218,-0.81013,0.25307,-0.05941,-0.1206,0.584,0.21763,0.28176,0.58098,0.61277,0.57733,0.40556,0.37901,0.72291,0.40556,0.37901,0.72291,-0.07476,-0.03157,0.28414,-0.75121,-0.17646,-0.80737,0.1507,0.32705,0.21218,-0.81002,-0.78057,-0.45031,-0.16712,-0.06857,-0.81101,0.1984,0.6456,0.09522,0.59791,0.63954,-0.45153,0.77778,1,0.75,0.66667,0.83333,0.95449,0.53462,0.46827,0.58177,1,0.25226,-0.35054,0.21054,0.80953,0.05039,-1,-0.09184,0.42655,-1,0.90816,-0.94723,0.00962,0.00988,0.0074,0.0074
28.11.2014,-62.792,1.25307,1.24425,1.2485,-0.46682,-0.52168,-0.50234,-0.2371,0.04732,-1,-0.73591,-0.26473,-0.82924,0.29659,0.16961,0.01429,0.37057,0.37569,0.35498,0.52712,0.5487,0.54581,0.3687,0.28947,1,0.3687,0.28947,1,0.29937,0.13358,0.34525,-0.64268,-0.39254,-0.81504,-0.88176,0.17472,0.32734,-0.83183,-0.821,-0.51071,-0.30487,-0.08391,-0.73618,0.33428,0.51153,0.07103,-0.35587,0.47127,-0.23477,0.55556,1,0.25,0.83333,1,0.96939,0.54199,0.32993,0.00791,1,0.10486,-0.42584,0.11363,0.91459,0.12529,-1,0.46115,0.39635,-1,0.87343,-1,0.00951,0.00986,0.00741,0.00741
01.12.2014,2.839,1.24974,1.24279,1.24386,-0.41328,-0.35712,-0.40823,-0.10427,0.27651,-0.81057,-0.8568,-0.09023,-0.74167,-0.4161,0.02075,-0.18934,-0.13184,0.05511,0.0743,0.44356,0.40852,0.44212,0.24216,0.0795,0.84656,0.24216,0.0795,0.84656,-0.08448,0.15709,0.21053,-0.91096,-0.73972,-0.84431,-0.89434,-0.00898,0.39068,-0.9841,-0.96206,-0.62958,-0.17795,-0.26909,-0.65313,-0.19955,0.15677,-0.19749,-0.64718,0.25859,-0.04454,0.11111,0.75,0,0.5,0.66667,0.99011,0.5256,0.15081,-0.67796,1,-0.30827,-0.17564,0.43563,0.73963,-0.16636,-1,1,0.24541,-1,0.8411,-1,0.00915,0.00976,0.00739,0.0074
02.12.2014,-2.161,1.24892,1.2418,1.24407,-0.37675,-0.29816,-0.32586,0.00902,0.35088,-0.71331,-0.99181,0.04373,-0.65123,-0.17281,0.36071,-0.21437,-0.00526,-0.02964,0.13403,0.37557,0.32764,0.34956,0.13034,-0.02293,0.75525,0.13034,-0.02293,0.75525,-0.20818,0.51252,0.052,-0.8514,-0.87793,-0.8345,-0.05331,-0.41082,0.39728,-1,-1,-0.74605,-0.29072,-0.44876,-1,-0.01697,-0.14495,-0.38225,-0.07965,-0.47183,-0.03893,0.11111,0.75,-0.25,0.16667,0.33333,1,0.50351,0.06755,-0.33309,1,0.02359,-0.187,0.421,0.79087,-0.1402,-1,1,0.15363,-1,0.80512,-1,0.00885,0.00965,0.0074,0.00737
03.12.2014,-141.704,1.25056,1.2432,1.24391,-0.26002,-0.2432,-0.26119,0.09711,-1,-0.17742,-0.55214,0.03595,-0.5691,-0.10953,-0.23621,0.03489,0.14723,-0.05222,0.15525,0.27299,0.25847,0.27542,0.04096,1,0.32753,0.04096,1,0.32753,-0.26867,0.27796,0.12831,-0.98127,-0.95691,-0.82894,-0.1995,-0.57956,0.40286,-1,-1,-0.83901,-0.31334,-0.30128,-0.94957,-0.68852,-0.51168,-0.38247,-0.57488,-0.85665,-0.01121,0.11111,1,0,0.33333,0.5,1,0.49482,0.0806,-0.79822,1,-0.00178,-0.17834,0.43215,0.82302,-0.14321,-1,1,0.06038,-1,0.75828,-1,0.00864,0.0096,0.00741,0.00737
04.12.2014,-20.318,1.24492,1.23212,1.23332,-0.37241,-0.32142,-0.29222,0.01694,0.16016,-0.46235,-0.16526,-0.2347,-0.64686,-0.26508,-0.5788,-0.52139,-0.61189,-0.67265,-0.37962,0.34792,0.31373,0.3087,0.10564,0.14356,0.58125,0.10564,0.14356,0.58125,-0.48785,-0.2802,-0.32954,-0.54142,-0.71206,-0.77816,0.23472,-0.39068,0.36754,-0.64587,-0.7501,-0.84605,0.19,-0.04695,-0.63739,0.40988,0.17802,-0.26136,0.42623,-0.23949,0.07313,-0.33333,0.75,0,0,0.33333,1,0.52911,0.14651,-0.80391,1,-0.7198,0.3997,0.91515,0.37513,-0.75052,-0.99567,1,-0.04017,-0.80753,0.72455,-0.98581,0.00924,0.00977,0.00747,0.0074
05.12.2014,70.622,1.23437,1.22941,1.23181,-0.33274,-0.18562,-0.09571,0.30133,0.57516,-0.07952,0.26125,-0.14393,-0.34891,-0.11514,-0.11834,-0.01181,-0.66074,-0.76776,-0.39633,0.19145,0.10247,0.06329,-0.19,-0.29715,0.21071,-0.19,-0.29715,0.21071,-0.55483,-0.39944,-0.29703,0.86926,-0.08246,-0.60138,1,0.12011,0.25664,-0.96007,-0.98606,-1,-0.03765,-0.24171,-0.75275,0.97921,0.6573,0.07331,0.66344,0.28199,0.06432,-0.33333,0.25,-0.5,-0.33333,0.16667,1,0.65894,0.29686,0.0121,0.95518,-0.09526,0.3475,0.91118,0.36047,-0.72638,-0.89635,0.83472,-0.19383,-1,0.70713,-0.57631,0.00863,0.00962,0.00743,0.0074
08.12.2014,-143.217,1.24552,1.22754,1.23714,-0.71545,-0.72946,-0.62126,-0.29108,-0.06077,0.06766,-0.15522,-0.62744,-0.7946,0.13861,0.4071,0.26872,0.33877,-0.10929,0.07088,0.65806,0.65545,0.61439,0.40325,0.40786,0.2778,0.40325,0.40786,0.2778,-0.35081,-0.00919,0.00181,-0.45777,-0.15826,-0.71137,0.27354,0.28404,0.02385,-0.26387,-0.45482,-0.62331,0.71012,0.40875,-0.48357,0.45373,0.61862,-0.12876,0.75303,0.55073,-0.03685,-0.11111,0.25,-0.75,-0.16667,0,1,0.84701,0.55529,0.11683,0.9152,0.37734,0.00953,0.38193,0.66443,-0.2899,-0.86707,0.26687,0.05064,-0.61896,0.66462,-0.49211,0.00996,0.00985,0.00755,0.00742
09.12.2014,122.393,1.23826,1.22513,1.22623,-0.86459,-0.91307,-0.81565,-0.4372,0.03718,0.091,-0.12122,-0.52488,-0.89013,-0.06739,-0.4474,-0.12206,-0.66769,-0.7578,-0.4779,0.78921,0.80162,0.768,0.53622,0.38545,0.30793,0.53622,0.38545,0.30793,-0.35213,-0.42642,-0.04276,-0.60572,-0.02859,-0.50845,-0.0718,0.44584,0.10092,-0.18885,-0.3427,-0.53253,0.42774,0.62155,-0.44433,0.32538,0.6782,0.19628,0.00062,0.8579,0.01089,-0.11111,0.25,-0.5,-0.16667,-0.33333,0.98129,0.94885,0.61235,-0.8181,0.88667,-0.74606,0.42046,1,0.21067,-0.8558,-0.76204,0.38705,0.09771,-0.5172,0.6267,-0.23193,0.01035,0.00999,0.00762,0.00744
10.12.2014,43.766,1.23661,1.2246,1.23563,-1,-0.96484,-0.92555,-0.42016,-0.20227,0.20197,-0.02625,-0.43147,-0.92038,0.31695,0.37975,0.06727,0.26904,0.15977,0.11059,0.85792,0.81976,0.81585,0.50662,0.54895,0.20132,0.50662,0.54895,0.20132,0.03713,-0.07081,0.03853,-0.5184,-0.61646,-0.32785,-0.8608,0.13846,0.18915,-0.18994,-0.29403,-0.47916,0.74453,0.73835,-0.24196,0.40243,0.28684,0.40454,-0.30132,0.83698,0.07984,-0.55556,0,-0.42857,-0.5,-0.5,0.94524,0.93151,0.51136,0.92104,0.84077,0.66032,-0.09623,0.27128,0.70843,-0.15982,-0.65983,0.42228,0.04872,-0.46392,0.57043,-0.04059,0.01059,0.01007,0.00768,0.00746
11.12.2014,68.694,1.24469,1.23392,1.23901,-0.78121,-0.85046,-0.91728,-0.40167,-0.77458,0.12582,-0.04285,-0.55663,-0.90662,-0.12059,0.55046,-0.05119,0.57828,0.32261,0.22826,0.75185,0.75993,0.80369,0.48643,0.97592,0.24536,0.48643,0.97592,0.24536,-0.04415,0.35229,-0.10056,-0.34336,-0.69556,-0.37719,0.0421,-0.05721,0.1627,-0.27818,-0.32402,-0.48726,-0.04913,0.46353,-0.22174,0.52257,0.1875,0.34369,0.09466,0.16612,0.05729,-0.33333,0.25,-0.14286,-0.4,-0.63636,0.90363,0.89164,0.52717,-0.01143,0.84721,0.24211,-0.27257,0.02591,0.91511,0.10537,-0.63916,0.268,-0.01439,-0.47429,0.49506,-0.01427,0.01061,0.01009,0.00772,0.00748
12.12.2014,-26.184,1.2494,1.23646,1.24436,-0.75881,-0.8761,-0.97474,-0.53246,0.3378,0.0081,-0.15294,-0.6875,-1,0.49353,0.51823,0.06762,0.4821,0.53721,0.59075,0.80109,0.8319,0.88774,0.60436,0.13636,0.3707,0.60436,0.13636,0.3707,0.53617,0.65018,0.01337,0.45284,-0.32981,-0.46256,0.57742,-0.21657,0.16997,-0.19643,-0.2365,-0.40681,-0.04233,0.78115,-0.1049,0.83703,0.50683,0.16351,0.36626,0.03012,-0.00916,-0.33333,0.14286,-0.14286,-0.11111,-0.63636,0.86022,0.8665,0.59279,0.27701,0.92259,0.37657,-0.60939,-0.35974,1,0.40442,-0.6315,-0.00215,-0.02547,-0.35637,0.3973,-0.015,0.01094,0.01022,0.00779,0.0075
15.12.2014,24.279,1.24667,1.23689,1.24231,-0.73275,-0.6539,-0.81425,-0.36214,0.24031,0.17764,-0.22423,-0.54861,-0.90731,-0.44049,-0.14813,0.02764,0.01771,0.29538,0.47584,0.70017,0.63198,0.7325,0.4379,0.18711,0.13274,0.4379,0.18711,0.13274,0.12234,0.31527,0.09851,-0.78724,-0.21663,-0.55914,-0.1752,-0.10243,0.11651,-0.36083,-0.34202,-0.47195,-0.20756,0.1559,-0.05569,0.06228,0.56477,0.0224,-0.15619,0.11227,0.0537,-0.5,-0.14286,-0.14286,-0.33333,-0.63636,0.82629,0.7917,0.65049,0.15923,1,-0.13138,-0.58868,-0.21237,0.94364,0.24357,-0.6226,-0.17872,-0.27294,-0.41228,0.25877,-0.01403,0.01078,0.01025,0.00783,0.00751
16.12.2014,47.62,1.24842,1.23832,1.24421,-0.32468,-0.21686,-0.31755,-0.0146,0.47118,0.51265,0.33008,-0.20384,-0.3775,-0.10428,0.79896,0.00192,0.0402,0.17271,0.60543,0.29417,0.21669,0.30602,0.10201,-0.11826,-0.40367,0.10201,-0.11826,-0.40367,0.06374,0.88436,0.10612,-0.81379,-0.21938,-0.43227,-0.28949,-0.18241,0.30867,-0.70924,-0.61519,-0.67872,-0.4708,-0.22241,-0.12308,0.00327,0.5542,0.02612,-0.26607,0.05263,0.22941,-0.14286,-0.33333,-0.42857,-0.33333,-0.63636,0.79357,0.69604,0.64214,-0.32863,1,0.1395,-0.75453,-0.34898,1,0.31316,-0.63736,-0.1286,-0.74569,-0.61183,0.10637,-0.05354,0.01012,0.01011,0.00783,0.00749
17.12.2014,-16.003,1.24805,1.24134,1.24794,0.02972,0.03587,0.12963,0.27543,0.23083,0.57322,0.44173,0.01909,0.03882,-0.10875,-0.07043,0.06485,0.35605,0.30117,0.8777,-0.07381,-0.08968,-0.09067,-0.19461,-0.00497,-0.61156,-0.19461,-0.00497,-0.61156,0.00134,0.61575,0.22129,-0.78916,-0.81446,-0.47443,-0.72697,-0.18676,0.38949,-0.90839,-0.80818,-0.84668,-0.755,-0.45661,-0.17924,0.04248,-0.04197,-0.09224,-0.43489,-0.12151,0.4214,-0.42857,0,-0.14286,0.11111,-0.63636,0.75852,0.65908,0.69456,1,1,0.26442,-0.9561,-0.61596,1,0.47596,-0.6284,-0.2473,-0.93271,-0.78042,-0.06536,-0.06636,0.00964,0.01001,0.00783,0.00745
18.12.2014,-174.428,1.25686,1.24539,1.24668,-0.02298,-0.0432,0.089,0.12458,0.44051,0.86824,0.46728,0.00298,-0.14416,-0.02776,-0.01857,0.22316,0.02012,0.04321,0.66933,0.04721,0.04354,0.02095,-0.03839,-0.14008,-0.86768,-0.03839,-0.14008,-0.86768,0.02615,0.39965,0.5191,-0.60907,-0.69242,-0.09689,0.07825,-0.06528,0.54254,-0.72021,-0.70449,-0.78971,-0.39827,-0.3246,-0.2545,0.27583,0.15144,0.24053,0.18342,0.12739,0.58366,-0.14286,0,0.14286,-0.11111,-0.6,0.7309,0.65608,0.58471,-0.77132,1,-0.07693,-0.48628,-0.52595,0.95486,0.31544,-0.60854,0.23394,-0.86561,-0.7249,-0.2544,-0.08189,0.0099,0.01011,0.00787,0.00746
19.12.2014,-57.334,1.24758,1.22768,1.23271,-1,-0.97671,-0.83025,-0.61601,-0.17146,0.00564,-0.09218,-0.92248,-1,-0.45779,-0.67912,-0.13791,-1,-0.85148,-0.25168,1,0.9193,0.87029,0.66989,0.57974,0.27713,0.66989,0.57974,0.27713,-0.37033,-0.39381,0.14928,0.36418,-0.47228,-0.24153,0.64512,-0.15322,0.33403,-0.05304,-0.19132,-0.41024,0.62926,0.09575,0.21491,0.77324,0.3669,0.10932,0.5247,0.03908,0.22991,0.42857,0.33333,0.42857,0.11111,0,0.71333,0.66078,0.27193,-0.48604,1,-0.95165,0.26489,0.48434,0.22744,-0.55699,-0.64136,0.21184,-0.49194,-0.32426,-0.42018,-0.19399,0.01133,0.01047,0.00801,0.00751
22.12.2014,-18.498,1.23135,1.22646,1.22816,-1,-0.98707,-0.63078,-0.34479,0.33582,0.50936,0.23465,-1,-0.73077,-0.30206,0.08245,-0.0359,-0.81269,-1,-0.54167,0.94306,0.78778,0.63625,0.42142,0.10509,-0.2933,0.42142,0.10509,-0.2933,-0.74812,-0.50823,-0.15983,1,0.68364,0.0459,1,0.4766,0.56409,-0.42325,-0.41808,-0.5378,0.4562,0.08971,-0.1929,1,0.85021,0.32143,0.79176,0.40074,0.5444,0.42857,-0.33333,-0.42857,-0.11111,-0.4,0.70474,0.66632,0.11693,-0.52255,0.96912,-0.3061,0.52426,0.81835,0.02927,-0.75593,-0.59165,0.61382,-0.54669,-0.49963,-0.60131,-0.20139,0.01075,0.01036,0.00794,0.00751
23.12.2014,-43.167,1.23012,1.22188,1.22669,-0.84773,-1,-0.60868,-0.16542,0.3832,0.78778,0.35304,-0.85077,-0.46421,0.07511,0.04372,0.74706,-0.17954,-0.83321,-0.68084,0.76656,0.72052,0.52979,0.25004,0.00687,-0.64363,0.25004,0.00687,-0.64363,-0.749,-0.65196,0.167,-0.21364,1,0.37267,0.0366,1,0.57515,-0.62077,-0.57166,-0.65268,0.06595,0.22155,-0.35923,0.656,1,0.50608,0.41149,0.58777,0.4378,0.71429,-0.66667,-0.66667,-0.25,-0.6,0.70347,0.67749,0.15393,0.18696,0.88431,-0.09292,0.60847,0.72555,0.01076,-0.69801,-0.29648,0.56231,-0.69131,-0.60152,-0.78049,0.01902,0.01038,0.01031,0.00795,0.00752
